Chg, spotDist, metRelChg, volChg, target
129, 58, 141, 19, BUY
121, 59, 121, 28, BUY
107, 59, 114, 23, BUY
98, 59, 114, 28, BUY
149, 57, 114, 15, BUY
132, 60, 114, 26, BUY
84, 61, 114, 27, BUY
76, 58, 114, 13, BUY
72, 55, 67, 23, BUY
162, 52, 146, 16, BUY
141, 55, 138, 32, BUY
137, 57, 133, 19, BUY
90, 58, 90, 30, BUY
100, 56, 99, 17, BUY
113, 55, 118, 24, BUY
92, 55, 107, 16, BUY
135, 53, 125, 22, BUY
124, 54, 128, 30, BUY
137, 55, 127, 16, BUY
113, 56, 98, 28, BUY
164, 56, 139, 9, BUY
172, 59, 157, 27, BUY
85, 63, 69, 28, BUY
96, 61, 99, 23, BUY
91, 59, 111, 27, BUY
138, 57, 135, 13, BUY
61, 59, 81, 20, BUY
67, 55, 82, 20, BUY
161, 51, 160, 14, BUY
160, 54, 155, 41, BUY
125, 57, 109, 24, BUY
108, 58, 101, 26, BUY
98, 57, 106, 22, BUY
107, 56, 118, 16, BUY
120, 55, 123, 30, BUY
128, 55, 138, 15, BUY
150, 56, 156, 19, BUY
101, 58, 113, 26, BUY
140, 57, 135, 15, BUY
166, 59, 172, 22, BUY
114, 62, 116, 40, BUY
148, 62, 164, 40, BUY
85, 63, 69, 28, BUY
96, 61, 99, 23, BUY
91, 59, 111, 27, BUY
138, 57, 135, 13, BUY
61, 59, 81, 20, BUY
67, 55, 82, 20, BUY
161, 51, 160, 14, BUY
160, 54, 155, 41, BUY
125, 57, 109, 24, BUY
108, 58, 101, 26, BUY
98, 57, 106, 22, BUY
107, 56, 118, 16, BUY
120, 55, 123, 30, BUY
128, 55, 138, 15, BUY
150, 56, 156, 19, BUY
101, 58, 113, 26, BUY
140, 57, 135, 15, BUY
166, 59, 172, 22, BUY
114, 62, 116, 40, BUY
148, 62, 164, 63, BUY
159, 64, 187, 255, BUY
43, 67, 46, 48, BUY
71, 62, 72, 50, BUY
108, 59, 93, 48, BUY
107, 58, 117, 7, BUY
122, 57, 117, 40, BUY
84, 57, 63, 73, BUY
151, 55, 140, 28, BUY
124, 57, 135, 0, BUY
129, 58, 138, 25, BUY
111, 59, 93, 19, BUY
99, 58, 99, 19, BUY
63, 57, 60, 14, BUY
70, 53, 73, 22, BUY
98, 49, 103, 29, HOLD
99, 47, 60, 11, HOLD
141, 46, 124, 27, BUY
147, 48, 147, 35, BUY
101, 50, 100, 40, BUY
73, 49, 88, 9, HOLD
122, 45, 102, 9, HOLD
96, 91, 112, 14, BUY
105, 90, 106, 18, BUY
143, 89, 141, 37, BUY
89, 91, 84, 20, BUY
119, 89, 130, 16, BUY
79, 89, 90, 18, BUY
96, 87, 101, 17, BUY
125, 86, 120, 35, BUY
82, 86, 107, 15, BUY
116, 84, 86, 25, BUY
98, 84, 93, 28, BUY
118, 83, 100, 22, BUY
126, 83, 131, 21, BUY
80, 83, 93, 15, BUY
33, 81, 52, 12, BUY
0, 76, 4, 15, BUY
78, 68, 84, 24, BUY
132, 65, 134, 35, BUY
45, 66, 51, 13, BUY
83, 61, 80, 16, BUY
124, 58, 113, 39, BUY
153, 58, 125, 19, BUY
99, 61, 85, 24, BUY
70, 60, 53, 38, BUY
81, 56, 93, 11, BUY
39, 53, 49, 16, BUY
17, 47, 12, 19, BUY
81, 38, 45, 18, HOLD
113, 35, 113, 25, HOLD
232, 35, 215, 15, HOLD
255, 44, 255, 31, BUY
11, 55, 0, 21, BUY
91, 46, 80, 188, BUY
119, 44, 129, 21, HOLD
51, 44, 54, 18, HOLD
154, 38, 157, 21, HOLD
129, 41, 115, 28, HOLD
135, 42, 130, 15, HOLD
118, 44, 116, 22, HOLD
139, 44, 128, 22, HOLD
92, 46, 88, 12, HOLD
92, 44, 95, 12, HOLD
83, 61, 80, 16, BUY
124, 58, 113, 39, BUY
153, 58, 125, 19, BUY
99, 61, 85, 24, BUY
70, 60, 53, 38, BUY
81, 56, 93, 11, BUY
39, 53, 49, 16, BUY
17, 47, 12, 19, BUY
81, 38, 45, 18, HOLD
113, 35, 113, 25, HOLD
232, 35, 215, 15, HOLD
255, 44, 255, 31, BUY
11, 55, 0, 21, BUY
91, 46, 80, 188, BUY
119, 44, 129, 21, HOLD
51, 44, 54, 18, HOLD
154, 38, 157, 21, HOLD
129, 41, 115, 28, HOLD
135, 42, 130, 15, HOLD
118, 44, 116, 22, HOLD
139, 44, 128, 22, HOLD
92, 46, 88, 12, HOLD
92, 44, 95, 12, HOLD
113, 42, 114, 23, HOLD
74, 41, 82, 24, HOLD
98, 37, 105, 17, HOLD
156, 36, 132, 19, HOLD
158, 39, 154, 22, HOLD
144, 43, 144, 23, HOLD
128, 45, 129, 18, HOLD
101, 46, 94, 50, HOLD
94, 44, 99, 15, HOLD
138, 42, 143, 30, HOLD
104, 44, 110, 25, HOLD
96, 43, 116, 18, HOLD
127, 41, 134, 20, HOLD
148, 42, 124, 14, HOLD
97, 44, 91, 38, HOLD
237, 43, 231, 6, HOLD
177, 52, 163, 35, BUY
185, 57, 164, 15, BUY
197, 62, 170, 20, BUY
91, 67, 84, 20, BUY
74, 41, 82, 24, HOLD
98, 37, 105, 17, HOLD
156, 36, 132, 19, HOLD
158, 39, 154, 22, HOLD
144, 43, 144, 23, HOLD
128, 45, 129, 18, HOLD
101, 46, 94, 50, HOLD
94, 44, 99, 15, HOLD
138, 42, 143, 30, HOLD
104, 44, 110, 25, HOLD
96, 43, 116, 18, HOLD
127, 41, 134, 20, HOLD
148, 42, 124, 14, HOLD
97, 44, 91, 38, HOLD
237, 43, 231, 6, HOLD
177, 52, 163, 35, BUY
185, 57, 164, 15, BUY
197, 62, 170, 20, BUY
91, 67, 84, 37, BUY
97, 65, 115, 25, BUY
60, 64, 72, 21, BUY
129, 60, 141, 19, BUY
121, 61, 121, 28, BUY
107, 61, 114, 23, BUY
98, 60, 114, 28, BUY
149, 59, 114, 15, BUY
132, 61, 114, 26, BUY
84, 62, 114, 27, BUY
76, 60, 114, 13, BUY
72, 56, 67, 23, BUY
162, 53, 146, 16, BUY
141, 56, 138, 32, BUY
137, 58, 133, 19, BUY
90, 60, 90, 30, BUY
100, 58, 99, 17, BUY
113, 56, 118, 24, BUY
92, 56, 107, 16, BUY
135, 54, 125, 22, BUY
124, 55, 128, 30, BUY
137, 56, 127, 16, BUY
113, 57, 98, 28, BUY
164, 57, 139, 28, BUY
60, 64, 72, 21, BUY
129, 60, 141, 19, BUY
121, 61, 121, 28, BUY
107, 61, 114, 23, BUY
98, 60, 114, 28, BUY
149, 59, 114, 15, BUY
132, 61, 114, 26, BUY
84, 62, 114, 27, BUY
76, 60, 114, 13, BUY
72, 56, 67, 23, BUY
162, 53, 146, 16, BUY
141, 56, 138, 32, BUY
137, 58, 133, 19, BUY
90, 60, 90, 30, BUY
100, 58, 99, 17, BUY
113, 56, 118, 24, BUY
92, 56, 107, 16, BUY
135, 54, 125, 22, BUY
124, 55, 128, 30, BUY
137, 56, 127, 16, BUY
113, 57, 98, 28, BUY
164, 57, 139, 9, BUY
172, 61, 157, 27, BUY
85, 64, 69, 28, BUY
96, 62, 99, 23, BUY
91, 61, 111, 27, BUY
138, 59, 135, 13, BUY
61, 60, 81, 20, BUY
67, 56, 82, 20, BUY
161, 52, 160, 14, BUY
160, 55, 155, 41, BUY
125, 58, 109, 24, BUY
108, 59, 101, 26, BUY
98, 58, 106, 22, BUY
107, 57, 118, 16, BUY
120, 56, 123, 30, BUY
128, 56, 138, 15, BUY
150, 57, 156, 19, BUY
101, 60, 113, 26, BUY
140, 58, 135, 15, BUY
166, 60, 172, 22, BUY
114, 64, 116, 40, BUY
148, 63, 164, 40, BUY
85, 64, 69, 28, BUY
96, 62, 99, 23, BUY
91, 61, 111, 27, BUY
138, 59, 135, 13, BUY
61, 60, 81, 20, BUY
67, 56, 82, 20, BUY
161, 52, 160, 14, BUY
160, 55, 155, 41, BUY
125, 58, 109, 24, BUY
108, 59, 101, 26, BUY
98, 58, 106, 22, BUY
107, 57, 118, 16, BUY
120, 56, 123, 30, BUY
128, 56, 138, 15, BUY
150, 57, 156, 19, BUY
101, 60, 113, 26, BUY
140, 58, 135, 15, BUY
166, 60, 172, 22, BUY
114, 64, 116, 40, BUY
148, 63, 164, 63, BUY
159, 66, 187, 255, BUY
43, 69, 46, 48, BUY
71, 63, 72, 50, BUY
108, 60, 93, 48, BUY
107, 59, 117, 7, BUY
122, 58, 117, 40, BUY
84, 59, 63, 73, BUY
151, 56, 140, 28, BUY
124, 59, 135, 0, BUY
129, 59, 138, 25, BUY
111, 60, 93, 19, BUY
99, 60, 99, 19, BUY
63, 58, 60, 14, BUY
70, 54, 73, 22, BUY
98, 50, 103, 29, BUY
99, 49, 60, 11, HOLD
141, 47, 124, 27, BUY
147, 49, 147, 35, BUY
101, 52, 100, 40, BUY
73, 50, 88, 9, BUY
122, 47, 102, 9, HOLD
96, 93, 112, 14, BUY
105, 91, 106, 18, BUY
143, 91, 141, 37, BUY
89, 92, 84, 20, BUY
119, 91, 130, 16, BUY
79, 91, 90, 18, BUY
96, 88, 101, 17, BUY
125, 87, 120, 35, BUY
82, 88, 107, 15, BUY
116, 85, 86, 25, BUY
98, 85, 93, 28, BUY
118, 84, 100, 22, BUY
126, 84, 131, 21, BUY
80, 85, 93, 15, BUY
33, 83, 52, 12, BUY
0, 77, 4, 15, BUY
78, 69, 84, 24, BUY
132, 66, 134, 35, BUY
45, 67, 51, 13, BUY
83, 62, 80, 16, BUY
124, 59, 113, 39, BUY
153, 60, 125, 19, BUY
99, 62, 85, 24, BUY
70, 61, 53, 38, BUY
81, 57, 93, 11, BUY
39, 55, 49, 16, BUY
17, 48, 12, 19, BUY
81, 40, 45, 18, HOLD
113, 36, 113, 25, HOLD
232, 36, 215, 15, HOLD
255, 45, 255, 31, BUY
11, 56, 0, 21, BUY
91, 47, 80, 188, BUY
119, 45, 129, 21, BUY
51, 45, 54, 18, HOLD
154, 40, 157, 21, HOLD
129, 43, 115, 28, HOLD
135, 44, 130, 15, HOLD
118, 45, 116, 22, HOLD
139, 45, 128, 22, HOLD
92, 47, 88, 12, HOLD
92, 45, 95, 12, HOLD
83, 62, 80, 16, BUY
124, 59, 113, 39, BUY
153, 60, 125, 19, BUY
99, 62, 85, 24, BUY
70, 61, 53, 38, BUY
81, 57, 93, 11, BUY
39, 55, 49, 16, BUY
17, 48, 12, 19, BUY
81, 40, 45, 18, HOLD
113, 36, 113, 25, HOLD
232, 36, 215, 15, HOLD
255, 45, 255, 31, BUY
11, 56, 0, 21, BUY
91, 47, 80, 188, BUY
119, 45, 129, 21, BUY
51, 45, 54, 18, HOLD
154, 40, 157, 21, HOLD
129, 43, 115, 28, HOLD
135, 44, 130, 15, HOLD
118, 45, 116, 22, HOLD
139, 45, 128, 22, HOLD
92, 47, 88, 12, HOLD
92, 45, 95, 12, HOLD
113, 43, 114, 23, HOLD
74, 42, 82, 24, HOLD
98, 39, 105, 17, HOLD
156, 37, 132, 19, HOLD
158, 40, 154, 22, HOLD
144, 44, 144, 23, HOLD
128, 46, 129, 18, HOLD
101, 47, 94, 50, BUY
94, 46, 99, 15, HOLD
138, 44, 143, 30, HOLD
104, 45, 110, 25, HOLD
96, 44, 116, 18, HOLD
127, 42, 134, 20, HOLD
148, 43, 124, 14, HOLD
97, 46, 91, 38, HOLD
237, 44, 231, 6, HOLD
177, 53, 163, 35, BUY
185, 58, 164, 15, BUY
197, 63, 170, 20, BUY
91, 69, 84, 20, BUY
74, 42, 82, 24, HOLD
98, 39, 105, 17, HOLD
156, 37, 132, 19, HOLD
158, 40, 154, 22, HOLD
144, 44, 144, 23, HOLD
128, 46, 129, 18, HOLD
101, 47, 94, 50, BUY
94, 46, 99, 15, HOLD
138, 44, 143, 30, HOLD
104, 45, 110, 25, HOLD
96, 44, 116, 18, HOLD
127, 42, 134, 20, HOLD
148, 43, 124, 14, HOLD
97, 46, 91, 38, HOLD
237, 44, 231, 6, HOLD
177, 53, 163, 35, BUY
185, 58, 164, 15, BUY
197, 63, 170, 20, BUY
91, 69, 84, 37, BUY
97, 67, 115, 25, BUY
60, 65, 72, 21, BUY
129, 61, 141, 19, BUY
121, 62, 121, 28, BUY
107, 62, 114, 23, BUY
98, 61, 114, 28, BUY
149, 60, 114, 15, BUY
132, 62, 114, 26, BUY
84, 63, 114, 27, BUY
76, 61, 114, 13, BUY
72, 58, 67, 23, BUY
162, 54, 146, 16, BUY
141, 58, 138, 32, BUY
137, 59, 133, 19, BUY
90, 61, 90, 30, BUY
100, 59, 99, 17, BUY
113, 58, 118, 24, BUY
92, 57, 107, 16, BUY
135, 55, 125, 22, BUY
124, 57, 128, 30, BUY
137, 57, 127, 16, BUY
113, 59, 98, 28, BUY
164, 58, 139, 28, BUY
60, 65, 72, 21, BUY
129, 61, 141, 19, BUY
121, 62, 121, 28, BUY
107, 62, 114, 23, BUY
98, 61, 114, 28, BUY
149, 60, 114, 15, BUY
132, 62, 114, 26, BUY
84, 63, 114, 27, BUY
76, 61, 114, 13, BUY
72, 58, 67, 23, BUY
162, 54, 146, 16, BUY
141, 58, 138, 32, BUY
137, 59, 133, 19, BUY
90, 61, 90, 30, BUY
100, 59, 99, 17, BUY
113, 58, 118, 24, BUY
92, 57, 107, 16, BUY
135, 55, 125, 22, BUY
124, 57, 128, 30, BUY
137, 57, 127, 16, BUY
113, 59, 98, 28, BUY
164, 58, 139, 9, BUY
172, 62, 157, 27, BUY
85, 66, 69, 28, BUY
96, 64, 99, 23, BUY
91, 62, 111, 27, BUY
138, 60, 135, 13, BUY
61, 62, 81, 20, BUY
67, 57, 82, 20, BUY
161, 53, 160, 14, BUY
160, 57, 155, 41, BUY
125, 60, 109, 24, BUY
108, 60, 101, 26, BUY
98, 60, 106, 22, BUY
107, 58, 118, 16, BUY
120, 57, 123, 30, BUY
128, 58, 138, 15, BUY
150, 59, 156, 19, BUY
101, 61, 113, 26, BUY
140, 60, 135, 15, BUY
166, 61, 172, 22, BUY
114, 65, 116, 40, BUY
148, 65, 164, 40, BUY
85, 66, 69, 28, BUY
96, 64, 99, 23, BUY
91, 62, 111, 27, BUY
138, 60, 135, 13, BUY
61, 62, 81, 20, BUY
67, 57, 82, 20, BUY
161, 53, 160, 14, BUY
160, 57, 155, 41, BUY
125, 60, 109, 24, BUY
108, 60, 101, 26, BUY
98, 60, 106, 22, BUY
107, 58, 118, 16, BUY
120, 57, 123, 30, BUY
128, 58, 138, 15, BUY
150, 59, 156, 19, BUY
101, 61, 113, 26, BUY
140, 60, 135, 15, BUY
166, 61, 172, 22, BUY
114, 65, 116, 40, BUY
148, 65, 164, 63, BUY
159, 67, 187, 255, BUY
43, 70, 46, 48, BUY
71, 65, 72, 50, BUY
108, 61, 93, 48, BUY
107, 60, 117, 7, BUY
122, 60, 117, 40, BUY
84, 60, 63, 73, BUY
151, 57, 140, 28, BUY
124, 60, 135, 0, BUY
129, 61, 138, 25, BUY
111, 61, 93, 19, BUY
99, 61, 99, 19, BUY
63, 60, 60, 14, BUY
70, 55, 73, 22, BUY
98, 52, 103, 29, BUY
99, 50, 60, 11, BUY
141, 49, 124, 27, BUY
147, 50, 147, 35, BUY
101, 53, 100, 40, BUY
73, 52, 88, 9, BUY
122, 48, 102, 9, BUY
96, 94, 112, 14, BUY
105, 93, 106, 18, BUY
143, 92, 141, 37, BUY
89, 93, 84, 20, BUY
119, 92, 130, 16, BUY
79, 92, 90, 18, BUY
96, 90, 101, 17, BUY
125, 88, 120, 35, BUY
82, 89, 107, 15, BUY
116, 87, 86, 25, BUY
98, 87, 93, 28, BUY
118, 86, 100, 22, BUY
126, 86, 131, 21, BUY
80, 86, 93, 15, BUY
33, 84, 52, 12, BUY
0, 78, 4, 15, BUY
78, 70, 84, 24, BUY
132, 67, 134, 35, BUY
45, 68, 51, 13, BUY
83, 63, 80, 16, BUY
124, 61, 113, 39, BUY
153, 61, 125, 19, BUY
99, 64, 85, 24, BUY
70, 62, 53, 38, BUY
81, 59, 93, 11, BUY
39, 56, 49, 16, BUY
17, 50, 12, 19, BUY
81, 41, 45, 18, HOLD
113, 38, 113, 25, HOLD
232, 37, 215, 15, HOLD
255, 47, 255, 31, BUY
11, 57, 0, 21, BUY
91, 49, 80, 188, BUY
119, 46, 129, 21, BUY
51, 47, 54, 18, BUY
154, 41, 157, 21, HOLD
129, 44, 115, 28, HOLD
135, 45, 130, 15, HOLD
118, 47, 116, 22, BUY
139, 47, 128, 22, HOLD
92, 48, 88, 12, BUY
92, 46, 95, 12, BUY
83, 63, 80, 16, BUY
124, 61, 113, 39, BUY
153, 61, 125, 19, BUY
99, 64, 85, 24, BUY
70, 62, 53, 38, BUY
81, 59, 93, 11, BUY
39, 56, 49, 16, BUY
17, 50, 12, 19, BUY
81, 41, 45, 18, HOLD
113, 38, 113, 25, HOLD
232, 37, 215, 15, HOLD
255, 47, 255, 31, BUY
11, 57, 0, 21, BUY
91, 49, 80, 188, BUY
119, 46, 129, 21, BUY
51, 47, 54, 18, BUY
154, 41, 157, 21, HOLD
129, 44, 115, 28, HOLD
135, 45, 130, 15, HOLD
118, 47, 116, 22, BUY
139, 47, 128, 22, HOLD
92, 48, 88, 12, BUY
92, 46, 95, 12, BUY
113, 44, 114, 23, HOLD
74, 44, 82, 24, HOLD
98, 40, 105, 17, HOLD
156, 38, 132, 19, HOLD
158, 42, 154, 22, HOLD
144, 45, 144, 23, HOLD
128, 47, 129, 18, HOLD
101, 48, 94, 50, BUY
94, 47, 99, 15, HOLD
138, 45, 143, 30, HOLD
104, 47, 110, 25, HOLD
96, 46, 116, 18, HOLD
127, 44, 134, 20, HOLD
148, 45, 124, 14, HOLD
97, 47, 91, 38, HOLD
237, 45, 231, 6, HOLD
177, 55, 163, 35, BUY
185, 59, 164, 15, BUY
197, 64, 170, 20, BUY
91, 70, 84, 20, BUY
74, 44, 82, 24, HOLD
98, 40, 105, 17, HOLD
156, 38, 132, 19, HOLD
158, 42, 154, 22, HOLD
144, 45, 144, 23, HOLD
128, 47, 129, 18, HOLD
101, 48, 94, 50, BUY
94, 47, 99, 15, HOLD
138, 45, 143, 30, HOLD
104, 47, 110, 25, HOLD
96, 46, 116, 18, HOLD
127, 44, 134, 20, HOLD
148, 45, 124, 14, HOLD
97, 47, 91, 38, HOLD
237, 45, 231, 6, HOLD
177, 55, 163, 35, BUY
185, 59, 164, 15, BUY
197, 64, 170, 20, BUY
91, 70, 84, 37, BUY
97, 68, 115, 25, BUY
60, 67, 72, 21, BUY
129, 62, 141, 19, BUY
121, 63, 121, 28, BUY
107, 63, 114, 23, BUY
98, 63, 114, 28, BUY
149, 61, 114, 15, BUY
132, 64, 114, 26, BUY
84, 65, 114, 27, BUY
76, 62, 114, 13, BUY
72, 59, 67, 23, BUY
162, 56, 146, 16, BUY
141, 59, 138, 32, BUY
137, 61, 133, 19, BUY
90, 62, 90, 30, BUY
100, 60, 99, 17, BUY
113, 59, 118, 24, BUY
92, 59, 107, 16, BUY
135, 57, 125, 22, BUY
124, 58, 128, 30, BUY
137, 59, 127, 16, BUY
113, 60, 98, 28, BUY
164, 60, 139, 28, BUY
60, 67, 72, 21, BUY
129, 62, 141, 19, BUY
121, 63, 121, 28, BUY
107, 63, 114, 23, BUY
98, 63, 114, 28, BUY
149, 61, 114, 15, BUY
132, 64, 114, 26, BUY
84, 65, 114, 27, BUY
76, 62, 114, 13, BUY
72, 59, 67, 23, BUY
162, 56, 146, 16, BUY
141, 59, 138, 32, BUY
137, 61, 133, 19, BUY
90, 62, 90, 30, BUY
100, 60, 99, 17, BUY
113, 59, 118, 24, BUY
92, 59, 107, 16, BUY
135, 57, 125, 22, BUY
124, 58, 128, 30, BUY
137, 59, 127, 16, BUY
113, 60, 98, 28, BUY
164, 60, 139, 9, BUY
172, 63, 157, 27, BUY
85, 67, 69, 28, BUY
96, 65, 99, 23, BUY
91, 63, 111, 27, BUY
138, 61, 135, 13, BUY
61, 63, 81, 20, BUY
67, 59, 82, 20, BUY
161, 55, 160, 14, BUY
160, 58, 155, 41, BUY
125, 61, 109, 24, BUY
108, 62, 101, 26, BUY
98, 61, 106, 22, BUY
107, 60, 118, 16, BUY
120, 59, 123, 30, BUY
128, 59, 138, 15, BUY
150, 60, 156, 19, BUY
101, 62, 113, 26, BUY
140, 61, 135, 15, BUY
166, 63, 172, 22, BUY
114, 66, 116, 40, BUY
148, 66, 164, 40, BUY
85, 67, 69, 28, BUY
96, 65, 99, 23, BUY
91, 63, 111, 27, BUY
138, 61, 135, 13, BUY
61, 63, 81, 20, BUY
67, 59, 82, 20, BUY
161, 55, 160, 14, BUY
160, 58, 155, 41, BUY
125, 61, 109, 24, BUY
108, 62, 101, 26, BUY
98, 61, 106, 22, BUY
107, 60, 118, 16, BUY
120, 59, 123, 30, BUY
128, 59, 138, 15, BUY
150, 60, 156, 19, BUY
101, 62, 113, 26, BUY
140, 61, 135, 15, BUY
166, 63, 172, 22, BUY
114, 66, 116, 40, BUY
148, 66, 164, 63, BUY
159, 68, 187, 255, BUY
43, 71, 46, 48, BUY
71, 66, 72, 50, BUY
108, 63, 93, 48, BUY
107, 62, 117, 7, BUY
122, 61, 117, 40, BUY
84, 61, 63, 73, BUY
151, 59, 140, 28, BUY
124, 61, 135, 0, BUY
129, 62, 138, 25, BUY
111, 63, 93, 19, BUY
99, 62, 99, 19, BUY
63, 61, 60, 14, BUY
70, 57, 73, 22, BUY
98, 53, 103, 29, BUY
99, 51, 60, 11, BUY
141, 50, 124, 27, BUY
147, 52, 147, 35, BUY
101, 54, 100, 40, BUY
73, 53, 88, 9, BUY
122, 49, 102, 9, BUY
96, 95, 112, 14, BUY
105, 94, 106, 18, BUY
143, 93, 141, 37, BUY
89, 95, 84, 20, BUY
119, 93, 130, 16, BUY
79, 93, 90, 18, BUY
96, 91, 101, 17, BUY
125, 90, 120, 35, BUY
82, 90, 107, 15, BUY
116, 88, 86, 25, BUY
98, 88, 93, 28, BUY
118, 87, 100, 22, BUY
126, 87, 131, 21, BUY
80, 87, 93, 15, BUY
33, 85, 52, 12, BUY
0, 80, 4, 15, BUY
78, 72, 84, 24, BUY
132, 69, 134, 35, BUY
45, 70, 51, 13, BUY
83, 65, 80, 16, BUY
124, 62, 113, 39, BUY
153, 62, 125, 19, BUY
99, 65, 85, 24, BUY
70, 64, 53, 38, BUY
81, 60, 93, 11, BUY
39, 57, 49, 16, BUY
17, 51, 12, 19, BUY
81, 42, 45, 18, HOLD
113, 39, 113, 25, HOLD
232, 39, 215, 15, HOLD
255, 48, 255, 31, BUY
11, 59, 0, 21, BUY
91, 50, 80, 188, BUY
119, 48, 129, 21, BUY
51, 48, 54, 18, BUY
154, 42, 157, 21, HOLD
129, 45, 115, 28, HOLD
135, 46, 130, 15, HOLD
118, 48, 116, 22, BUY
139, 48, 128, 22, BUY
92, 50, 88, 12, BUY
92, 48, 95, 12, BUY
83, 65, 80, 16, BUY
124, 62, 113, 39, BUY
153, 62, 125, 19, BUY
99, 65, 85, 24, BUY
70, 64, 53, 38, BUY
81, 60, 93, 11, BUY
39, 57, 49, 16, BUY
17, 51, 12, 19, BUY
81, 42, 45, 18, HOLD
113, 39, 113, 25, HOLD
232, 39, 215, 15, HOLD
255, 48, 255, 31, BUY
11, 59, 0, 21, BUY
91, 50, 80, 188, BUY
119, 48, 129, 21, BUY
51, 48, 54, 18, BUY
154, 42, 157, 21, HOLD
129, 45, 115, 28, HOLD
135, 46, 130, 15, HOLD
118, 48, 116, 22, BUY
139, 48, 128, 22, BUY
92, 50, 88, 12, BUY
92, 48, 95, 12, BUY
113, 46, 114, 23, HOLD
74, 45, 82, 24, HOLD
98, 41, 105, 17, HOLD
156, 40, 132, 19, HOLD
158, 43, 154, 22, HOLD
144, 47, 144, 23, BUY
128, 49, 129, 18, BUY
101, 50, 94, 50, BUY
94, 48, 99, 15, BUY
138, 46, 143, 30, HOLD
104, 48, 110, 25, HOLD
96, 47, 116, 18, HOLD
127, 45, 134, 20, HOLD
148, 46, 124, 14, HOLD
97, 48, 91, 38, BUY
237, 47, 231, 6, HOLD
177, 56, 163, 35, BUY
185, 61, 164, 15, BUY
197, 66, 170, 20, BUY
91, 71, 84, 20, BUY
74, 45, 82, 24, HOLD
98, 41, 105, 17, HOLD
156, 40, 132, 19, HOLD
158, 43, 154, 22, HOLD
144, 47, 144, 23, BUY
128, 49, 129, 18, BUY
101, 50, 94, 50, BUY
94, 48, 99, 15, BUY
138, 46, 143, 30, HOLD
104, 48, 110, 25, HOLD
96, 47, 116, 18, HOLD
127, 45, 134, 20, HOLD
148, 46, 124, 14, HOLD
97, 48, 91, 38, BUY
237, 47, 231, 6, HOLD
177, 56, 163, 35, BUY
185, 61, 164, 15, BUY
197, 66, 170, 20, BUY
91, 71, 84, 37, BUY
97, 69, 115, 25, BUY
60, 68, 72, 21, BUY
129, 64, 141, 19, BUY
121, 65, 121, 28, BUY
107, 65, 114, 23, BUY
98, 64, 114, 28, BUY
149, 63, 114, 15, BUY
132, 65, 114, 26, BUY
84, 66, 114, 27, BUY
76, 64, 114, 13, BUY
72, 60, 67, 23, BUY
162, 57, 146, 16, BUY
141, 60, 138, 32, BUY
137, 62, 133, 19, BUY
90, 64, 90, 30, BUY
100, 62, 99, 17, BUY
113, 60, 118, 24, BUY
92, 60, 107, 16, BUY
135, 58, 125, 22, BUY
124, 59, 128, 30, BUY
137, 60, 127, 16, BUY
113, 61, 98, 28, BUY
164, 61, 139, 28, BUY
60, 68, 72, 21, BUY
129, 64, 141, 19, BUY
121, 65, 121, 28, BUY
107, 65, 114, 23, BUY
98, 64, 114, 28, BUY
149, 63, 114, 15, BUY
132, 65, 114, 26, BUY
84, 66, 114, 27, BUY
76, 64, 114, 13, BUY
72, 60, 67, 23, BUY
162, 57, 146, 16, BUY
141, 60, 138, 32, BUY
137, 62, 133, 19, BUY
90, 64, 90, 30, BUY
100, 62, 99, 17, BUY
113, 60, 118, 24, BUY
92, 60, 107, 16, BUY
135, 58, 125, 22, BUY
124, 59, 128, 30, BUY
137, 60, 127, 16, BUY
113, 61, 98, 28, BUY
164, 61, 139, 9, BUY
172, 65, 157, 27, BUY
85, 68, 69, 28, BUY
96, 66, 99, 23, BUY
91, 65, 111, 27, BUY
138, 63, 135, 13, BUY
61, 64, 81, 20, BUY
67, 60, 82, 20, BUY
161, 56, 160, 14, BUY
160, 59, 155, 41, BUY
125, 62, 109, 24, BUY
108, 63, 101, 26, BUY
98, 62, 106, 22, BUY
107, 61, 118, 16, BUY
120, 60, 123, 30, BUY
128, 60, 138, 15, BUY
150, 61, 156, 19, BUY
101, 64, 113, 26, BUY
140, 62, 135, 15, BUY
166, 64, 172, 22, BUY
114, 68, 116, 40, BUY
148, 67, 164, 40, BUY
85, 68, 69, 28, BUY
96, 66, 99, 23, BUY
91, 65, 111, 27, BUY
138, 63, 135, 13, BUY
61, 64, 81, 20, BUY
67, 60, 82, 20, BUY
161, 56, 160, 14, BUY
160, 59, 155, 41, BUY
125, 62, 109, 24, BUY
108, 63, 101, 26, BUY
98, 62, 106, 22, BUY
107, 61, 118, 16, BUY
120, 60, 123, 30, BUY
128, 60, 138, 15, BUY
150, 61, 156, 19, BUY
101, 64, 113, 26, BUY
140, 62, 135, 15, BUY
166, 64, 172, 22, BUY
114, 68, 116, 40, BUY
148, 67, 164, 63, BUY
159, 70, 187, 255, BUY
43, 73, 46, 48, BUY
71, 67, 72, 50, BUY
108, 64, 93, 48, BUY
107, 63, 117, 7, BUY
122, 62, 117, 40, BUY
84, 63, 63, 73, BUY
151, 60, 140, 28, BUY
124, 63, 135, 0, BUY
129, 63, 138, 25, BUY
111, 64, 93, 19, BUY
99, 64, 99, 19, BUY
63, 62, 60, 14, BUY
