Chg, spotDist, metRelChg, volChg, target
130, 60, 155, 56, BUY
65, 61, 87, 47, BUY
148, 56, 139, 53, BUY
53, 58, 93, 36, BUY
87, 52, 133, 66, HOLD
205, 50, 215, 20, HOLD
124, 55, 80, 90, BUY
141, 55, 119, 65, BUY
129, 55, 126, 54, BUY
86, 56, 93, 62, BUY
64, 53, 58, 11, HOLD
66, 48, 36, 69, HOLD
113, 44, 114, 36, HOLD
98, 43, 66, 36, HOLD
124, 57, 138, 36, BUY
70, 57, 85, 65, BUY
154, 53, 140, 33, HOLD
55, 55, 15, 20, BUY
165, 50, 154, 72, HOLD
159, 52, 158, 108, HOLD
152, 55, 89, 18, HOLD
166, 56, 121, 60, BUY
156, 59, 172, 63, BUY
130, 60, 155, 56, BUY
65, 61, 87, 47, BUY
148, 56, 139, 53, BUY
53, 58, 93, 36, BUY
87, 52, 133, 66, HOLD
205, 50, 215, 20, HOLD
124, 55, 80, 90, BUY
141, 55, 119, 65, BUY
129, 55, 126, 54, BUY
86, 56, 93, 62, BUY
64, 53, 58, 11, HOLD
66, 48, 36, 69, HOLD
113, 44, 114, 36, HOLD
98, 43, 66, 71, HOLD
96, 40, 115, 56, HOLD
188, 38, 196, 36, HOLD
104, 42, 61, 50, HOLD
83, 41, 64, 58, HOLD
132, 37, 137, 42, HOLD
104, 37, 104, 39, HOLD
77, 36, 116, 47, HOLD
82, 32, 97, 53, HOLD
76, 28, 31, 40, HOLD
29, 24, 0, 36, HOLD
173, 16, 188, 47, HOLD
159, 20, 171, 124, HOLD
166, 22, 142, 31, HOLD
109, 25, 114, 51, HOLD
132, 23, 143, 61, HOLD
145, 24, 134, 62, HOLD
107, 25, 112, 41, HOLD
90, 23, 110, 31, HOLD
108, 20, 145, 31, HOLD
121, 68, 131, 43, BUY
174, 67, 176, 26, BUY
205, 70, 196, 43, BUY
117, 75, 125, 25, BUY
92, 74, 125, 74, BUY
77, 72, 95, 39, BUY
116, 69, 124, 41, BUY
155, 68, 148, 96, BUY
121, 70, 135, 34, BUY
92, 69, 89, 29, BUY
47, 67, 53, 56, BUY
148, 61, 189, 30, BUY
180, 63, 197, 103, BUY
112, 66, 174, 47, BUY
188, 65, 176, 33, BUY
110, 69, 111, 91, BUY
150, 68, 135, 48, BUY
108, 69, 100, 66, BUY
84, 68, 112, 37, BUY
24, 65, 67, 4, BUY
0, 58, 32, 37, BUY
57, 48, 60, 93, HOLD
157, 43, 168, 84, HOLD
70, 45, 108, 24, HOLD
