imp_v,spotDist,u%Chg,oLast,target
0,135,23,5,HOLD
0,134,19,6,HOLD
0,135,46,5,HOLD
0,136,35,5,HOLD
0,135,35,5,HOLD
0,136,62,5,HOLD
0,134,26,6,HOLD
0,135,19,5,HOLD
0,135,37,5,HOLD
0,134,18,5,HOLD
0,134,34,6,HOLD
0,133,9,6,HOLD
0,133,22,6,HOLD
0,133,3,6,HOLD
0,133,43,6,HOLD
0,132,5,7,HOLD
0,132,19,7,HOLD
0,132,11,7,HOLD
0,131,13,7,HOLD
0,132,11,7,HOLD
0,132,9,7,HOLD
0,132,71,7,HOLD
0,130,4,8,HOLD
0,130,10,8,HOLD
0,130,20,8,HOLD
0,129,55,8,HOLD
0,128,24,9,HOLD
0,129,46,9,HOLD
0,130,38,8,HOLD
0,129,124,9,HOLD
0,125,9,11,HOLD
0,125,9,11,HOLD
0,109,41,3,BUY
0,111,77,2,HOLD
0,113,13,1,BUY
0,113,43,2,BUY
0,114,23,2,BUY
0,114,10,2,BUY
0,113,23,3,BUY
0,112,22,3,BUY
0,113,64,2,BUY
0,111,10,3,BUY
0,111,4,3,BUY
0,111,22,4,BUY
0,110,6,5,BUY
0,110,8,5,BUY
0,110,32,5,BUY
0,111,64,4,BUY
0,109,49,6,BUY
0,111,12,5,BUY
0,111,43,5,BUY
0,113,111,4,BUY
0,109,23,8,BUY
0,108,47,9,BUY
0,110,11,8,BUY
0,110,89,7,BUY
0,113,38,5,BUY
0,114,32,4,BUY
0,113,7,4,BUY
0,113,16,5,BUY
0,113,9,6,BUY
0,113,7,6,BUY
0,113,38,6,BUY
0,114,60,5,BUY
0,112,56,6,BUY
0,110,32,8,BUY
0,112,44,7,BUY
0,113,15,6,BUY
0,114,19,6,BUY
0,114,1,6,BUY
0,114,50,6,BUY
0,112,66,7,BUY
0,115,15,5,BUY
0,115,19,5,BUY
0,115,9,6,BUY
0,114,36,6,BUY
0,116,1,5,BUY
0,116,4,5,BUY
0,116,51,5,BUY
0,117,22,4,BUY
0,118,97,3,BUY
0,121,12,2,BUY
0,122,48,2,BUY
0,123,36,2,BUY
0,122,105,2,BUY
0,125,9,1,HOLD
0,126,3,1,HOLD
0,126,23,1,HOLD
0,125,52,1,HOLD
0,127,39,1,HOLD
0,128,13,1,HOLD
0,128,25,1,HOLD
0,127,1,1,HOLD
0,127,3,1,HOLD
0,127,53,1,HOLD
0,129,9,1,HOLD
0,129,19,1,HOLD
0,130,12,1,HOLD
0,130,37,1,HOLD
0,131,10,1,HOLD
0,131,9,1,HOLD
0,131,35,1,HOLD
0,130,9,2,HOLD
0,130,47,2,HOLD
0,129,28,2,HOLD
0,128,48,2,HOLD
0,126,57,3,HOLD
0,128,72,2,HOLD
0,130,19,2,HOLD
0,131,25,2,HOLD
0,130,39,2,HOLD
0,131,9,2,HOLD
0,131,21,2,HOLD
0,131,16,2,HOLD
39,130,46,2,HOLD
39,132,6,2,HOLD
39,132,85,2,HOLD
0,134,1,1,HOLD
166,134,17,1,HOLD
39,134,143,2,HOLD
39,138,203,1,HOLD
39,132,54,2,HOLD
39,133,0,1,HOLD
39,133,25,1,HOLD
39,134,3,1,HOLD
38,134,32,1,HOLD
38,133,76,2,HOLD
38,131,36,2,HOLD
38,132,106,2,HOLD
38,129,45,3,HOLD
38,130,12,3,HOLD
38,130,3,2,HOLD
38,130,6,3,HOLD
37,130,35,3,HOLD
37,131,50,3,HOLD
37,133,65,2,HOLD
37,131,32,3,HOLD
37,132,43,2,HOLD
37,130,106,3,HOLD
36,133,55,2,HOLD
36,132,9,2,HOLD
36,132,40,3,HOLD
36,130,54,3,HOLD
36,132,35,3,HOLD
36,133,10,2,HOLD
36,133,33,2,HOLD
35,134,9,2,HOLD
35,135,16,2,HOLD
35,135,69,2,HOLD
35,133,54,3,HOLD
35,131,57,3,HOLD
35,133,83,2,HOLD
35,135,52,2,HOLD
35,137,63,2,HOLD
35,139,101,1,HOLD
35,136,19,2,HOLD
35,136,16,2,HOLD
35,137,88,2,HOLD
35,139,151,1,HOLD
35,135,4,2,HOLD
34,135,29,2,HOLD
34,136,18,2,HOLD
34,135,58,4,HOLD
34,137,51,3,HOLD
34,135,4,4,HOLD
34,135,1,3,HOLD
34,135,24,4,HOLD
34,136,12,3,HOLD
34,136,55,3,HOLD
34,135,13,4,HOLD
34,135,42,4,HOLD
33,134,55,4,HOLD
33,135,16,4,HOLD
33,136,5,4,HOLD
33,136,17,4,HOLD
33,136,62,4,HOLD
33,135,23,5,HOLD
33,134,74,5,HOLD
33,136,75,4,HOLD
33,138,27,3,HOLD
32,139,34,3,HOLD
32,140,34,2,HOLD
32,141,24,3,HOLD
32,141,16,3,HOLD
32,142,11,3,HOLD
32,142,48,3,HOLD
33,143,18,2,HOLD
33,144,3,2,HOLD
33,144,26,2,HOLD
33,144,12,2,HOLD
33,144,10,2,HOLD
33,144,46,2,HOLD
33,145,21,2,HOLD
33,146,0,2,HOLD
33,146,31,2,HOLD
33,147,3,2,HOLD
33,147,39,2,HOLD
33,146,28,2,HOLD
33,147,93,2,HOLD
33,144,78,2,HOLD
33,146,46,2,HOLD
33,147,19,2,HOLD
33,148,97,2,HOLD
33,150,5,2,HOLD
33,150,6,2,HOLD
34,150,30,2,HOLD
34,151,63,1,HOLD
34,152,16,1,HOLD
34,153,46,1,HOLD
34,154,49,1,HOLD
34,153,49,1,HOLD
34,154,69,1,HOLD
33,152,37,1,HOLD
33,151,60,2,HOLD
34,153,28,1,HOLD
34,153,115,1,HOLD
33,156,25,1,HOLD
33,155,6,1,HOLD
33,155,17,1,HOLD
33,155,30,1,HOLD
33,154,43,2,HOLD
33,153,46,2,HOLD
33,154,45,2,HOLD
33,155,29,2,HOLD
33,156,35,1,HOLD
33,157,7,1,HOLD
33,157,50,1,HOLD
32,156,43,1,HOLD
32,155,34,2,HOLD
32,156,3,1,HOLD
32,156,9,1,HOLD
32,156,28,1,HOLD
32,156,12,1,HOLD
32,157,62,1,HOLD
32,158,102,1,HOLD
31,156,19,1,HOLD
31,155,82,2,HOLD
31,157,1,1,HOLD
31,157,56,1,HOLD
31,156,33,2,HOLD
30,157,76,2,HOLD
30,158,6,2,HOLD
30,158,3,1,HOLD
30,158,99,2,HOLD
29,161,42,1,HOLD
29,161,47,1,HOLD
28,160,69,0,HOLD
28,162,83,0,HOLD
0,160,116,4,HOLD
0,163,19,2,HOLD
0,162,13,1,HOLD
0,162,40,1,HOLD
0,161,45,2,HOLD
0,162,147,1,HOLD
0,165,124,1,HOLD
0,162,35,1,HOLD
0,162,50,4,HOLD
0,163,255,4,HOLD
0,157,122,0,HOLD
0,154,99,3,HOLD
0,152,11,2,HOLD
0,151,41,2,HOLD
0,150,34,2,HOLD
0,150,16,1,HOLD
0,150,69,1,HOLD
0,148,26,1,HOLD
0,148,16,1,HOLD
0,147,18,1,HOLD
0,148,33,1,HOLD
0,147,79,1,HOLD
0,149,37,1,HOLD
0,148,6,1,HOLD
0,148,13,1,HOLD
0,147,9,1,HOLD
0,147,49,1,HOLD
0,146,25,2,HOLD
0,147,25,1,HOLD
0,146,3,2,HOLD
0,146,6,2,HOLD
0,146,21,2,HOLD
0,146,17,2,HOLD
0,146,21,2,HOLD
0,147,47,2,HOLD
0,148,5,1,HOLD
0,148,50,2,HOLD
0,146,24,2,HOLD
0,147,46,2,HOLD
0,148,54,2,HOLD
0,149,9,2,HOLD
0,149,11,2,HOLD
0,149,43,2,HOLD
0,148,34,2,HOLD
0,147,31,2,HOLD
0,146,116,3,HOLD
0,143,57,3,HOLD
0,142,53,4,HOLD
0,140,31,4,HOLD
0,139,63,5,HOLD
0,138,1,5,HOLD
0,138,28,5,HOLD
0,137,9,6,HOLD
0,137,19,6,HOLD
0,137,60,6,HOLD
0,139,16,5,HOLD
0,139,10,5,HOLD
0,139,19,5,HOLD
0,139,8,5,HOLD
0,140,2,5,HOLD
0,140,50,5,HOLD
0,138,34,5,HOLD
0,139,42,5,HOLD
0,138,8,5,HOLD
0,138,25,5,HOLD
0,138,30,6,HOLD
0,138,25,5,HOLD
0,139,2,5,HOLD
0,139,25,5,HOLD
0,139,16,5,HOLD
0,139,5,5,HOLD
0,139,7,5,HOLD
0,139,30,5,HOLD
0,140,24,5,HOLD
0,139,10,5,HOLD
0,139,29,5,HOLD
0,140,11,5,HOLD
0,141,40,5,HOLD
0,142,85,5,HOLD
0,144,10,4,HOLD
0,144,48,4,HOLD
0,145,40,3,HOLD
0,144,13,4,HOLD
0,144,41,4,HOLD
0,143,3,4,HOLD
0,143,50,4,HOLD
0,144,3,4,HOLD
0,144,27,4,HOLD
0,145,33,4,HOLD
0,144,10,4,HOLD
0,144,50,4,HOLD
0,145,23,4,HOLD
0,144,19,4,HOLD
0,145,21,4,HOLD
0,144,8,4,HOLD
0,144,21,4,HOLD
0,144,21,4,HOLD
0,143,55,5,HOLD
0,142,83,5,HOLD
0,144,45,4,HOLD
0,143,38,5,HOLD
0,144,31,4,HOLD
0,144,14,4,HOLD
0,145,61,4,HOLD
0,143,8,4,HOLD
0,143,9,5,HOLD
0,143,10,4,HOLD
0,143,9,4,HOLD
0,144,3,4,HOLD
0,144,43,4,HOLD
0,145,10,4,HOLD
0,144,15,4,HOLD
0,145,49,4,HOLD
0,146,8,4,HOLD
0,146,31,4,HOLD
0,145,26,4,HOLD
0,145,8,4,HOLD
0,145,24,4,HOLD
0,146,58,4,HOLD
0,147,5,2,HOLD
0,147,10,2,HOLD
0,147,21,2,HOLD
0,147,12,2,HOLD
0,148,24,2,HOLD
0,147,8,2,HOLD
0,147,25,2,HOLD
0,146,26,2,HOLD
0,146,28,2,HOLD
0,147,44,2,HOLD
0,145,8,2,HOLD
0,146,9,2,HOLD
0,145,6,2,HOLD
0,146,6,2,HOLD
0,145,6,2,HOLD
0,145,22,3,HOLD
0,145,23,3,HOLD
0,144,71,3,HOLD
0,142,80,3,HOLD
0,144,34,3,HOLD
0,145,13,3,HOLD
0,145,1,3,HOLD
0,145,13,3,HOLD
0,144,12,3,HOLD
0,144,69,3,HOLD
0,146,94,2,HOLD
0,148,34,2,HOLD
0,147,34,2,HOLD
0,147,16,2,HOLD
0,147,15,2,HOLD
0,147,2,2,HOLD
0,147,17,2,HOLD
0,148,43,2,HOLD
0,147,32,2,HOLD
0,146,10,3,HOLD
0,146,33,3,HOLD
0,145,9,3,HOLD
0,146,2,3,HOLD
0,146,6,3,HOLD
0,146,53,3,HOLD
0,144,61,3,HOLD
0,146,5,3,HOLD
0,146,25,3,HOLD
0,145,46,3,HOLD
0,146,19,3,HOLD
0,147,16,3,HOLD
0,147,37,2,HOLD
0,146,127,3,HOLD
0,143,1,4,HOLD
0,143,13,4,HOLD
0,143,49,4,HOLD
0,141,39,4,HOLD
0,142,26,4,HOLD
0,142,7,4,HOLD
0,141,20,4,HOLD
0,142,35,4,HOLD
0,141,31,4,HOLD
0,140,60,5,HOLD
0,142,9,4,HOLD
0,141,20,4,HOLD
0,142,15,4,HOLD
0,142,18,4,HOLD
0,142,8,4,HOLD
0,142,5,4,HOLD
0,142,90,4,HOLD
0,145,48,3,HOLD
0,143,0,4,HOLD
0,143,22,4,HOLD
0,143,15,4,HOLD
0,143,27,4,HOLD
0,142,34,4,HOLD
0,141,1,4,HOLD
0,141,1,4,HOLD
0,141,20,4,HOLD
0,141,44,5,HOLD
0,142,5,4,HOLD
0,142,1,4,HOLD
0,142,43,4,HOLD
0,143,22,4,HOLD
0,143,71,4,HOLD
0,145,9,3,HOLD
0,145,42,3,HOLD
0,144,0,4,HOLD
0,144,23,4,HOLD
0,143,19,4,HOLD
0,144,46,4,HOLD
0,145,35,3,HOLD
0,144,35,4,HOLD
0,145,62,3,HOLD
0,143,26,4,HOLD
0,144,19,4,HOLD
0,144,37,3,HOLD
0,143,18,4,HOLD
0,143,34,4,HOLD
0,142,9,4,HOLD
0,142,22,4,HOLD
0,142,3,4,HOLD
0,142,43,4,HOLD
0,141,5,5,HOLD
0,141,19,5,HOLD
0,141,11,5,HOLD
0,140,13,5,HOLD
0,141,11,5,HOLD
0,141,9,5,HOLD
0,141,71,5,HOLD
0,139,4,6,HOLD
0,139,10,6,HOLD
0,139,20,6,HOLD
0,138,55,6,HOLD
0,137,24,7,HOLD
0,138,46,7,HOLD
0,139,38,6,HOLD
0,138,124,7,HOLD
0,134,9,8,HOLD
0,134,9,8,HOLD
0,118,41,1,HOLD
0,120,77,0,HOLD
0,122,13,0,BUY
0,122,43,0,BUY
0,123,23,0,BUY
0,123,10,1,BUY
0,122,23,1,BUY
0,121,22,1,BUY
0,122,64,1,BUY
0,120,10,1,BUY
0,120,4,1,BUY
0,120,22,1,BUY
0,119,6,1,BUY
0,119,8,1,BUY
0,119,32,1,BUY
0,121,64,1,BUY
0,118,49,2,BUY
0,120,12,2,BUY
0,120,43,2,BUY
0,122,111,1,BUY
0,118,23,3,BUY
0,117,47,3,BUY
0,119,11,3,BUY
0,119,89,2,BUY
0,122,38,1,BUY
0,123,32,1,BUY
0,122,7,1,BUY
0,122,16,2,BUY
0,122,9,2,BUY
0,122,7,2,BUY
0,122,38,2,BUY
0,123,60,2,BUY
0,121,56,2,BUY
0,119,32,3,BUY
0,121,44,3,BUY
0,122,15,2,BUY
0,123,19,2,BUY
0,123,1,2,BUY
0,123,50,2,BUY
0,121,66,3,BUY
0,124,15,2,BUY
0,124,19,2,BUY
0,124,9,2,BUY
0,123,36,2,BUY
0,125,1,2,BUY
0,125,4,2,BUY
0,125,51,2,BUY
0,126,22,1,BUY
0,127,97,1,BUY
0,130,12,1,BUY
0,131,48,1,BUY
0,132,36,0,BUY
0,131,105,1,HOLD
0,134,9,0,HOLD
0,135,3,0,HOLD
0,135,23,0,HOLD
0,134,52,0,HOLD
0,136,39,0,HOLD
0,137,13,0,HOLD
0,137,25,0,HOLD
0,136,1,0,HOLD
0,136,3,0,HOLD
0,136,53,0,HOLD
0,138,9,0,HOLD
0,138,19,1,HOLD
0,139,12,1,HOLD
0,139,37,1,HOLD
0,140,10,1,HOLD
0,140,9,1,HOLD
0,140,35,1,HOLD
0,139,9,1,HOLD
0,139,47,1,HOLD
0,138,28,1,HOLD
0,137,48,1,HOLD
0,135,57,1,HOLD
0,137,72,1,HOLD
0,139,19,1,HOLD
0,140,25,1,HOLD
0,139,39,1,HOLD
0,140,9,1,HOLD
0,140,21,1,HOLD
0,140,16,1,HOLD
0,139,46,1,HOLD
0,141,6,1,HOLD
0,141,85,1,HOLD
0,143,1,1,HOLD
0,143,17,1,HOLD
0,143,143,1,HOLD
0,147,203,0,HOLD
39,141,54,1,HOLD
39,142,0,1,HOLD
39,142,25,1,HOLD
39,143,3,1,HOLD
38,143,32,1,HOLD
38,142,76,1,HOLD
38,140,36,1,HOLD
38,141,106,1,HOLD
38,138,45,1,HOLD
38,139,12,1,HOLD
38,140,3,1,HOLD
38,139,6,1,HOLD
37,139,35,1,HOLD
37,140,50,1,HOLD
37,142,65,1,HOLD
37,140,32,1,HOLD
37,141,43,1,HOLD
37,139,106,1,HOLD
36,142,55,1,HOLD
36,141,9,1,HOLD
36,141,40,1,HOLD
36,139,54,1,HOLD
36,141,35,1,HOLD
36,142,10,1,HOLD
36,142,33,1,HOLD
35,143,9,1,HOLD
35,144,16,1,HOLD
35,144,69,1,HOLD
35,142,54,1,HOLD
35,140,57,1,HOLD
35,142,83,1,HOLD
35,144,52,1,HOLD
35,146,63,1,HOLD
35,148,101,1,HOLD
35,145,19,1,HOLD
35,145,16,1,HOLD
35,146,88,1,HOLD
35,148,151,1,HOLD
35,144,4,1,HOLD
34,144,29,1,HOLD
34,145,18,1,HOLD
34,144,58,3,HOLD
34,146,51,3,HOLD
34,144,4,3,HOLD
34,144,1,2,HOLD
34,144,24,2,HOLD
34,145,12,2,HOLD
34,145,55,2,HOLD
34,144,13,3,HOLD
34,144,42,3,HOLD
33,143,55,3,HOLD
33,144,16,2,HOLD
33,145,5,2,HOLD
33,145,17,3,HOLD
33,145,62,3,HOLD
33,144,23,3,HOLD
33,143,74,3,HOLD
33,145,75,3,HOLD
33,147,27,2,HOLD
32,148,34,2,HOLD
32,149,34,2,HOLD
32,150,24,2,HOLD
32,150,16,2,HOLD
32,151,11,2,HOLD
32,151,48,2,HOLD
33,152,18,1,HOLD
33,153,3,1,HOLD
33,153,26,1,HOLD
33,153,12,1,HOLD
33,153,10,1,HOLD
33,153,46,1,HOLD
33,154,21,1,HOLD
33,155,0,1,HOLD
33,155,31,1,HOLD
33,156,3,1,HOLD
33,156,39,1,HOLD
33,155,28,1,HOLD
33,156,93,1,HOLD
33,153,78,1,HOLD
33,155,46,1,HOLD
33,156,19,1,HOLD
33,157,97,1,HOLD
33,159,5,1,HOLD
33,159,6,1,HOLD
34,159,30,1,HOLD
34,160,63,1,HOLD
34,161,16,1,HOLD
34,162,46,1,HOLD
34,163,49,1,HOLD
34,162,49,1,HOLD
34,163,69,1,HOLD
33,161,37,1,HOLD
33,160,60,1,HOLD
34,162,28,1,HOLD
34,162,115,1,HOLD
33,165,25,1,HOLD
33,164,6,1,HOLD
33,164,17,1,HOLD
33,164,30,1,HOLD
33,163,43,1,HOLD
33,162,46,1,HOLD
33,163,45,1,HOLD
33,164,29,1,HOLD
33,165,35,1,HOLD
33,166,7,1,HOLD
33,166,50,1,HOLD
32,165,43,1,HOLD
32,164,34,1,HOLD
32,165,3,1,HOLD
32,165,9,1,HOLD
32,165,28,1,HOLD
32,165,12,1,HOLD
32,166,62,1,HOLD
32,167,102,1,HOLD
31,165,19,1,HOLD
31,164,82,1,HOLD
31,166,1,1,HOLD
31,166,56,1,HOLD
31,165,33,1,HOLD
30,166,76,1,HOLD
30,167,6,1,HOLD
30,167,3,1,HOLD
30,167,99,1,HOLD
29,170,42,1,HOLD
29,170,47,1,HOLD
28,169,69,0,HOLD
28,171,83,0,HOLD
0,169,116,4,HOLD
0,172,19,1,HOLD
0,171,13,1,HOLD
0,171,40,1,HOLD
0,170,45,1,HOLD
0,171,147,1,HOLD
0,174,124,1,HOLD
0,171,35,1,HOLD
0,171,50,3,HOLD
0,172,255,3,HOLD
0,166,122,0,HOLD
0,163,99,2,HOLD
0,161,11,1,HOLD
0,160,41,1,HOLD
0,159,34,1,HOLD
0,159,16,1,HOLD
0,159,69,1,HOLD
0,157,26,1,HOLD
0,157,16,1,HOLD
0,156,18,1,HOLD
0,157,33,1,HOLD
0,156,79,1,HOLD
0,158,37,1,HOLD
0,157,6,1,HOLD
0,157,13,1,HOLD
0,156,9,1,HOLD
0,156,49,1,HOLD
0,155,25,1,HOLD
0,156,25,1,HOLD
0,155,3,1,HOLD
0,155,6,1,HOLD
0,155,21,1,HOLD
0,155,17,1,HOLD
0,155,21,1,HOLD
0,156,47,1,HOLD
0,157,5,1,HOLD
0,157,50,2,HOLD
0,155,24,2,HOLD
0,156,46,2,HOLD
0,157,54,1,HOLD
0,158,9,1,HOLD
0,158,11,1,HOLD
0,158,43,1,HOLD
0,157,34,2,HOLD
0,156,31,2,HOLD
0,155,116,2,HOLD
0,152,57,3,HOLD
0,151,53,3,HOLD
0,149,31,3,HOLD
0,148,63,4,HOLD
0,147,1,4,HOLD
0,147,28,4,HOLD
0,146,9,4,HOLD
0,146,19,5,HOLD
0,146,60,4,HOLD
0,148,16,4,HOLD
0,148,10,4,HOLD
0,148,19,4,HOLD
0,148,8,4,HOLD
0,149,2,4,HOLD
0,149,50,4,HOLD
0,147,34,4,HOLD
0,148,42,4,HOLD
0,147,8,4,HOLD
0,147,25,4,HOLD
0,147,30,4,HOLD
0,147,25,4,HOLD
0,148,2,4,HOLD
0,148,25,4,HOLD
0,148,16,4,HOLD
0,148,5,4,HOLD
0,148,7,4,HOLD
0,148,30,4,HOLD
0,149,24,4,HOLD
0,148,10,4,HOLD
0,148,29,4,HOLD
0,149,11,4,HOLD
0,150,40,4,HOLD
0,151,85,4,HOLD
0,153,10,3,HOLD
0,153,48,3,HOLD
0,154,40,3,HOLD
0,153,13,3,HOLD
0,153,41,3,HOLD
0,152,3,3,HOLD
0,152,50,3,HOLD
0,153,3,3,HOLD
0,153,27,3,HOLD
0,154,33,3,HOLD
0,153,10,3,HOLD
0,153,50,3,HOLD
0,154,23,3,HOLD
0,153,19,3,HOLD
0,154,21,3,HOLD
0,153,8,3,HOLD
0,153,21,3,HOLD
0,153,21,3,HOLD
0,152,55,4,HOLD
0,151,83,4,HOLD
0,153,45,4,HOLD
0,152,38,4,HOLD
0,153,31,3,HOLD
0,153,14,3,HOLD
0,154,61,3,HOLD
0,152,8,4,HOLD
0,152,9,4,HOLD
0,152,10,4,HOLD
0,152,9,3,HOLD
0,153,3,3,HOLD
0,153,43,3,HOLD
0,154,10,3,HOLD
0,153,15,3,HOLD
0,154,49,3,HOLD
0,155,8,3,HOLD
0,155,31,3,HOLD
0,154,26,3,HOLD
0,154,8,3,HOLD
0,154,24,3,HOLD
0,155,58,3,HOLD
0,156,5,1,HOLD
0,156,10,1,HOLD
0,156,21,1,HOLD
0,156,12,1,HOLD
0,157,24,1,HOLD
0,156,8,1,HOLD
0,156,25,1,HOLD
0,155,26,1,HOLD
0,155,28,2,HOLD
0,156,44,1,HOLD
0,154,8,2,HOLD
0,155,9,2,HOLD
0,154,6,2,HOLD
0,155,6,2,HOLD
0,154,6,2,HOLD
0,154,22,2,HOLD
0,154,23,2,HOLD
0,153,71,2,HOLD
0,151,80,2,HOLD
0,153,34,2,HOLD
0,154,13,2,HOLD
0,154,1,2,HOLD
0,154,13,2,HOLD
0,154,12,2,HOLD
0,153,69,2,HOLD
0,155,94,2,HOLD
0,157,34,1,HOLD
0,156,34,2,HOLD
0,156,16,2,HOLD
0,156,15,2,HOLD
0,156,2,2,HOLD
0,156,17,2,HOLD
0,157,43,2,HOLD
0,156,32,2,HOLD
0,155,10,2,HOLD
0,155,33,2,HOLD
0,154,9,2,HOLD
0,155,2,2,HOLD
0,155,6,2,HOLD
0,155,53,2,HOLD
0,153,61,2,HOLD
0,155,5,2,HOLD
0,155,25,2,HOLD
0,154,46,2,HOLD
0,155,19,2,HOLD
0,156,16,2,HOLD
0,156,37,2,HOLD
0,155,127,2,HOLD
0,152,1,3,HOLD
0,152,13,3,HOLD
0,152,49,3,HOLD
0,150,39,3,HOLD
0,151,26,3,HOLD
0,151,7,3,HOLD
0,150,20,3,HOLD
0,151,35,3,HOLD
0,150,31,3,HOLD
0,149,60,3,HOLD
0,151,9,3,HOLD
0,150,20,3,HOLD
0,151,15,3,HOLD
0,151,18,3,HOLD
0,151,8,3,HOLD
0,151,5,3,HOLD
0,151,90,3,HOLD
0,154,48,2,HOLD
0,152,0,3,HOLD
0,152,22,3,HOLD
0,152,15,3,HOLD
0,152,27,3,HOLD
0,151,34,3,HOLD
0,150,1,3,HOLD
0,150,1,3,HOLD
0,150,20,3,HOLD
0,150,44,3,HOLD
0,151,5,3,HOLD
0,151,1,3,HOLD
0,151,43,3,HOLD
0,152,22,3,HOLD
0,152,71,3,HOLD
0,154,9,2,HOLD
0,154,42,2,HOLD
0,153,0,3,HOLD
0,153,23,3,HOLD
0,152,19,3,HOLD
0,153,46,3,HOLD
0,154,35,2,HOLD
0,153,35,3,HOLD
0,154,62,2,HOLD
0,152,26,3,HOLD
0,153,19,3,HOLD
0,153,37,2,HOLD
0,152,18,3,HOLD
0,152,34,3,HOLD
0,151,9,3,HOLD
0,151,22,3,HOLD
0,151,3,3,HOLD
0,151,43,3,HOLD
0,150,5,3,HOLD
0,150,19,4,HOLD
0,150,11,4,HOLD
0,149,13,4,HOLD
0,150,11,4,HOLD
0,150,9,4,HOLD
0,150,71,4,HOLD
0,148,4,4,HOLD
0,148,10,4,HOLD
0,148,20,4,HOLD
0,147,55,5,HOLD
0,146,24,5,HOLD
0,147,46,5,HOLD
0,148,38,5,HOLD
0,147,124,5,HOLD
0,143,9,6,HOLD
0,144,9,6,HOLD
0,127,41,0,BUY
0,129,77,0,HOLD
0,131,13,0,BUY
0,131,43,0,BUY
0,132,23,0,BUY
0,132,10,0,BUY
0,131,23,0,BUY
0,130,22,0,BUY
0,131,64,0,BUY
0,129,10,0,BUY
0,129,4,0,BUY
0,129,22,0,BUY
0,128,6,0,BUY
0,128,8,0,BUY
0,128,32,0,BUY
0,130,64,0,BUY
0,127,49,1,BUY
0,129,12,0,BUY
0,129,43,1,BUY
0,131,111,1,BUY
0,127,23,1,BUY
0,126,47,1,BUY
0,128,11,1,BUY
0,128,89,1,BUY
0,131,38,0,BUY
0,132,32,0,BUY
0,131,7,0,BUY
0,131,16,1,BUY
0,131,9,1,BUY
0,131,7,1,BUY
0,131,38,1,BUY
0,132,60,1,BUY
0,130,56,1,BUY
0,128,32,1,BUY
0,130,44,1,BUY
0,131,15,1,BUY
0,132,19,1,BUY
0,132,1,1,BUY
0,132,50,1,BUY
0,130,66,1,BUY
0,133,15,1,HOLD
0,133,19,1,HOLD
0,133,9,1,HOLD
0,132,36,1,HOLD
0,134,1,1,HOLD
0,134,4,1,HOLD
0,134,51,1,HOLD
0,135,22,1,HOLD
0,136,97,0,HOLD
0,139,12,0,HOLD
0,140,48,0,HOLD
0,141,36,0,HOLD
0,140,105,0,HOLD
0,143,9,0,HOLD
0,144,3,0,HOLD
0,144,23,0,HOLD
0,143,52,0,HOLD
0,145,39,0,HOLD
0,146,13,0,HOLD
0,146,25,0,HOLD
0,145,1,0,HOLD
0,145,3,0,HOLD
0,145,53,0,HOLD
0,147,9,0,HOLD
0,147,19,0,HOLD
0,148,12,0,HOLD
0,148,37,0,HOLD
0,149,10,0,HOLD
0,149,9,0,HOLD
0,149,35,0,HOLD
0,148,9,0,HOLD
0,148,47,0,HOLD
0,147,28,0,HOLD
0,146,48,0,HOLD
0,144,57,1,HOLD
0,146,72,0,HOLD
0,148,19,0,HOLD
0,149,25,0,HOLD
0,148,39,0,HOLD
0,149,9,0,HOLD
0,149,21,0,HOLD
0,149,16,0,HOLD
0,148,46,0,HOLD
0,150,6,0,HOLD
0,150,85,0,HOLD
0,152,1,0,HOLD
0,152,17,0,HOLD
0,152,143,0,HOLD
0,156,203,0,HOLD
0,150,54,0,HOLD
0,151,0,0,HOLD
0,151,25,0,HOLD
0,152,3,0,HOLD
38,152,32,0,HOLD
38,151,76,0,HOLD
38,149,36,0,HOLD
38,150,106,0,HOLD
38,147,45,1,HOLD
38,148,12,1,HOLD
38,149,3,1,HOLD
38,148,6,1,HOLD
37,148,35,1,HOLD
37,149,50,1,HOLD
37,151,65,1,HOLD
37,149,32,1,HOLD
37,150,43,0,HOLD
37,148,106,1,HOLD
36,152,55,0,HOLD
36,150,9,1,HOLD
36,150,40,1,HOLD
36,148,54,1,HOLD
36,150,35,1,HOLD
36,151,10,1,HOLD
36,151,33,1,HOLD
35,152,9,0,HOLD
35,153,16,0,HOLD
35,153,69,0,HOLD
35,151,54,1,HOLD
35,149,57,1,HOLD
35,151,83,1,HOLD
35,153,52,0,HOLD
35,155,63,0,HOLD
35,157,101,0,HOLD
35,154,19,0,HOLD
35,154,16,0,HOLD
35,155,88,0,HOLD
35,157,151,0,HOLD
35,153,4,1,HOLD
34,153,29,1,HOLD
34,154,18,0,HOLD
34,153,58,2,HOLD
34,155,51,2,HOLD
34,153,4,2,HOLD
34,153,1,2,HOLD
34,153,24,2,HOLD
34,154,12,1,HOLD
34,154,55,1,HOLD
34,153,13,2,HOLD
34,153,42,2,HOLD
33,152,55,2,HOLD
33,153,16,2,HOLD
33,154,5,2,HOLD
33,154,17,2,HOLD
33,154,62,2,HOLD
33,153,23,2,HOLD
33,152,74,3,HOLD
33,154,75,2,HOLD
33,156,27,1,HOLD
32,157,34,1,HOLD
32,158,34,1,HOLD
32,159,24,1,HOLD
32,159,16,1,HOLD
32,160,11,1,HOLD
32,160,48,1,HOLD
